subject,predicate,object
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-606_19790702-0038,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19790702-0038
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-2337_19871013-0089,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/grade,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3041_19650303-0019,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5164_19600814-0002,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-5164
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3107,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CoursePlanning
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-2583_19920917-0109,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/status,withdrawn
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19950309-0074,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/personID,19950309-0074
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2855_19920206-0072,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-3897_19860222-0007,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredFor,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3897
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1714,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CoursePlanning
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4740_19751018-0039,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,100.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1709_19790702-0038,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,102.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4598_19650303-0019,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4598
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-62,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CoursePlanning
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-326,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2014-2015
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-700_19760524-0046,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-1759_19960216-0175,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-269_19901108-0087,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10051.1167.2014-2015.1.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10051
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-295_19990713-0135,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredFor,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-295
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2330_19630126-0001,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19630126-0001
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1085_19650303-0019,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,240.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3997_19780424-0057,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,116.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4644_19640414-0013,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,271.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-3242_19990211-0030,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2581,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2017-2018
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4181,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/InstantiatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1238
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4312_19610623-0005,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4312
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4857_19611219-0014,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-1512_19860128-0061,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10042.1074.2013-2014.2.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyYear,2.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10032.1094.2016-2017.3.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyYear,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1069_19790702-0038,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19790702-0038
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1025_19750722-0060,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,100.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3242_19620424-0026,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19620424-0026
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-1357_19901108-0087,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2075_19790702-0038,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1338_19781125-0031,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1338
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2598_19781130-0054,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2598
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4155_19590129-0004,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4155
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-569_19750705-0033,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19750705-0033
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19920320-0121,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-990_19920320-0121
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3382_19750906-0032,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3382
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-362_19901011-0119,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredFor,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-362
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4916,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2021-2022
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-383_19970408-0095,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3193_19560812-0016,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19560812-0016
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2564_19561222-0030,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,270.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2844_19781217-0053,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19781217-0053
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10032.1055.2013-2014.2.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10032
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4958,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ExaminedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19620522-0023
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4755_19560705-0025,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4755
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-340_19610623-0005,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3021_19640414-0013,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,268.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2096,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/planningNumStudents,60
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19950801-0037,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-2279_19950801-0037
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1545_19930326-0132,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19930326-0132
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-23_19760524-0046,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10034.1073.2013-2014.1.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10034
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-930_19690408-0009,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,242.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3923_19610620-0006,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19610620-0006
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2971,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/planningNumStudents,20
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1059,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2942,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ExaminedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19580218-0007
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1555,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/planningNumStudents,50
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1610_19601021-0018,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1610
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1282_19560812-0016,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10054.1201.2013-2014.3.0.compulsory,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1427,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CoursePlanning
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10021.1078.2018-2019.1.0.compulsory-elective,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2414_19790708-0041,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,100.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1934,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/seniorHours,240
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3503_19910403-0131,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-734_19750512-0043,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19900902-0090,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-4608_19900902-0090
